GEO,Category,Date,Volumes,Prices,YoY_Vol,YoY_Prices,Nominal Growth
United States,World Imports,2002-01-01,77.63333654,72.08675649,-5.803965423,-7.177127834,-12.98109326
United States,World Imports,2002-02-01,79.45258985,72.24449556,-0.41107887,-7.019388761,-7.430467631
United States,World Imports,2002-03-01,78.34636553,72.24449556,-4.032854464,-6.546171541,-10.57902601
United States,World Imports,2002-04-01,80.91522025,73.19093,1.113774404,-4.337824515,-3.224050112
United States,World Imports,2002-05-01,81.18576389,74.37397305,3.992378999,-2.760433782,1.231945217
United States,World Imports,2002-06-01,82.67223863,74.45284259,5.302599617,-2.839303319,2.463296298
United States,World Imports,2002-07-01,81.77459842,74.21623398,4.271179256,-2.760433782,1.510745473
United States,World Imports,2002-08-01,83.632611,74.53171213,6.968570045,-1.261912586,5.706657459
United States,World Imports,2002-09-01,82.72238793,74.76832074,7.314827879,-0.94643444,6.368393439
United States,World Imports,2002-10-01,80.63776111,75.32040749,3.149985983,-0.315478147,2.834507836
United States,World Imports,2002-11-01,85.82563746,75.32040749,8.319368824,1.41965166,9.739020484
United States,World Imports,2002-12-01,86.4038101,74.61058166,11.13711988,1.813999343,12.95111923
United States,World Imports,2003-01-01,83.92305687,75.08379888,6.28972033,2.997042392,9.286762722
United States,World Imports,2003-02-01,82.10379273,76.42458101,2.651202875,4.180085442,6.831288317
United States,World Imports,2003-03-01,84.51173691,77.68649359,6.165371386,5.441998028,11.60736941
United States,World Imports,2003-04-01,85.44774629,78.15971081,4.532526032,4.968780808,9.50130684
United States,World Imports,2003-05-01,85.60652185,75.71475518,4.420757957,1.340782123,5.76154008
United States,World Imports,2003-06-01,85.45440102,75.16266842,2.78216239,0.70982583,3.491988219
United States,World Imports,2003-07-01,86.39711169,75.87249425,4.62251326,1.656260269,6.27877353
United States,World Imports,2003-08-01,83.85490779,76.26684193,0.222296789,1.735129806,1.957426596
United States,World Imports,2003-09-01,87.37426962,76.26684193,4.651881692,1.498521196,6.150402888
United States,World Imports,2003-10-01,88.37250819,75.87249425,7.734747085,0.552086756,8.286833842
United States,World Imports,2003-11-01,88.49261803,75.95136379,2.66698057,0.630956293,3.297936863
United States,World Imports,2003-12-01,90.52785697,76.34571147,4.124046871,1.735129806,5.859176677
United States,World Imports,2004-01-01,89.05423082,76.89779823,5.131173945,1.813999343,6.945173288
United States,World Imports,2004-02-01,91.16501448,78.08084128,9.061221759,1.656260269,10.71748203
United States,World Imports,2004-03-01,94.16724514,78.39631942,9.655508226,0.70982583,10.36533406
United States,World Imports,2004-04-01,93.87196424,79.02727571,8.424217959,0.867564903,9.291782862
United States,World Imports,2004-05-01,94.15125118,79.18501479,8.544729333,3.470259612,12.01498895
United States,World Imports,2004-06-01,97.21642959,80.36805784,11.76202857,5.205389418,16.96741799
United States,World Imports,2004-07-01,95.76406731,80.21031876,9.366955621,4.337824515,13.70478014
United States,World Imports,2004-08-01,95.33296973,80.52579691,11.47806193,4.258954979,15.73701691
United States,World Imports,2004-09-01,95.009497,81.70883996,7.635227386,5.441998028,13.07722541
United States,World Imports,2004-10-01,96.79686248,82.10318764,8.42435429,6.230693395,14.65504768
United States,World Imports,2004-11-01,99.37589074,83.44396977,10.88327271,7.492605981,18.3758787
United States,World Imports,2004-12-01,99.61890725,83.20736116,9.091050284,6.861649688,15.95269997
United States,World Imports,2005-01-01,100.3814395,82.02431811,11.32720866,5.126519882,16.45372854
United States,World Imports,2005-02-01,101.6774064,82.49753533,10.51239195,4.416694052,14.929086
United States,World Imports,2005-03-01,96.54391123,83.20736116,2.376666095,4.811041735,7.18770783
United States,World Imports,2005-04-01,100.2069357,85.0213605,6.334971433,5.994084785,12.32905622
United States,World Imports,2005-05-01,99.96402685,85.81005587,5.81277567,6.625041078,12.43781675
United States,World Imports,2005-06-01,100.1929926,85.10023004,2.976562964,4.732172198,7.708735162
United States,World Imports,2005-07-01,98.8768256,86.12553401,3.112758298,5.915215248,9.027973546
United States,World Imports,2005-08-01,98.7180732,87.15083799,3.385103467,6.625041078,10.01014455
United States,World Imports,2005-09-01,100.047709,88.41275058,5.038211955,6.703910615,11.74212257
United States,World Imports,2005-10-01,103.2363757,90.22674992,6.439513259,8.123562274,14.56307553
United States,World Imports,2005-11-01,103.8244595,90.30561945,4.448568806,6.861649688,11.31021849
United States,World Imports,2005-12-01,105.6751049,88.57048965,6.056197623,5.363128492,11.41932611
United States,World Imports,2006-01-01,106.9297011,88.57048965,6.548261581,6.546171541,13.09443312
United States,World Imports,2006-02-01,104.7358562,89.67466316,3.058449764,7.177127834,10.2355776
United States,World Imports,2006-03-01,106.3547032,88.96483733,9.810791986,5.757476175,15.56826816
United States,World Imports,2006-04-01,104.4955554,88.88596779,4.288619718,3.864607295,8.153227013
United States,World Imports,2006-05-01,105.1453926,90.77883667,5.181365703,4.968780808,10.15014651
United States,World Imports,2006-06-01,105.247571,92.43509694,5.054578415,7.334866908,12.38944532
United States,World Imports,2006-07-01,105.0872153,92.51396648,6.210389707,6.388432468,12.59882218
United States,World Imports,2006-08-01,106.9697459,93.22379231,8.251672692,6.072954321,14.32462701
United States,World Imports,2006-09-01,108.0461072,93.69700953,7.998398229,5.284258955,13.28265718
United States,World Imports,2006-10-01,107.6524601,91.64640158,4.416084398,1.41965166,5.835736058
United States,World Imports,2006-11-01,107.8746199,89.35918501,4.050160329,-0.94643444,3.103725889
United States,World Imports,2006-12-01,109.3543038,89.7535327,3.679198898,1.18304305,4.862241948
United States,World Imports,2007-01-01,109.0841123,90.77883667,2.154411217,2.208347026,4.362758243
United States,World Imports,2007-02-01,108.0724809,89.67466316,3.336624666,0,3.336624666
United States,World Imports,2007-03-01,110.9963132,89.99014131,4.641610029,1.025303976,5.666914005
United States,World Imports,2007-04-01,108.0294153,91.40979297,3.53385991,2.523825173,6.057685082
United States,World Imports,2007-05-01,107.9626182,92.67170555,2.817225661,1.892868879,4.71009454
United States,World Imports,2007-06-01,108.0857881,93.53927046,2.838217148,1.104173513,3.942390661
United States,World Imports,2007-07-01,107.1060623,94.64344397,2.018847026,2.129477489,4.148324515
United States,World Imports,2007-08-01,107.3055555,95.82648702,0.335809629,2.602694709,2.938504338
United States,World Imports,2007-09-01,107.6281711,95.51100887,-0.417936097,1.813999343,1.396063246
United States,World Imports,2007-10-01,107.3376192,96.06309563,-0.314840986,4.416694052,4.101853066
United States,World Imports,2007-11-01,107.0063446,97.48274729,-0.8682753,8.123562274,7.255286974
United States,World Imports,2007-12-01,106.0121691,100.5586592,-3.342134633,10.80512652,7.462991887
United States,World Imports,2008-01-01,107.9429181,100.4009201,-1.141194131,9.62208347,8.48088934
United States,World Imports,2008-02-01,110.2001979,101.8994413,2.127717063,12.22477818,14.35249524
United States,World Imports,2008-03-01,104.2957786,102.13605,-6.700534667,12.14590864,5.445373976
United States,World Imports,2008-04-01,105.8390662,105.2908314,-2.190349109,13.88103845,11.69068934
United States,World Imports,2008-05-01,103.4737519,108.2878738,-4.488866273,15.61616826,11.12730198
United States,World Imports,2008-06-01,102.1621544,111.3637857,-5.923633704,17.82451528,11.90088158
United States,World Imports,2008-07-01,104.7500256,114.7551758,-2.356036777,20.11173184,17.75569507
United States,World Imports,2008-08-01,103.5579062,116.3325665,-3.747649359,20.50607953,16.75843017
United States,World Imports,2008-09-01,101.4491789,112.7834374,-6.178992176,17.27242852,11.09343635
United States,World Imports,2008-10-01,106.7846457,108.6822215,-0.552973484,12.61912586,12.06615238
United States,World Imports,2008-11-01,99.62838676,102.2149195,-7.377957818,4.732172198,-2.645785619
United States,World Imports,2008-12-01,96.68012013,94.64344397,-9.332049012,-5.915215248,-15.24726426
United States,World Imports,2009-01-01,90.84457296,90.30561945,-17.09834518,-10.09530069,-27.19364587
United States,World Imports,2009-02-01,85.70204234,89.1225764,-24.49815559,-12.77686494,-37.27502053
United States,World Imports,2009-03-01,85.30398077,89.1225764,-18.99179781,-13.01347355,-32.00527136
United States,World Imports,2009-04-01,83.50297428,89.59579362,-22.33609191,-15.69503779,-38.03112971
United States,World Imports,2009-05-01,80.82336716,90.54222806,-22.65038479,-17.74564574,-40.39603053
United States,World Imports,2009-06-01,80.93398513,92.1196188,-21.22816928,-19.24416694,-40.47233622
United States,World Imports,2009-07-01,86.57772968,94.64344397,-18.17229588,-20.11173184,-38.28402772
United States,World Imports,2009-08-01,84.54110511,94.09135721,-19.01680105,-22.24120933,-41.25801038
United States,World Imports,2009-09-01,89.31558805,95.51100887,-12.13359087,-17.27242852,-29.40601939
United States,World Imports,2009-10-01,90.56285094,95.66874795,-16.22179473,-13.01347355,-29.23526828
United States,World Imports,2009-11-01,91.91826536,96.45744331,-7.710121396,-5.757476175,-13.46759757
United States,World Imports,2009-12-01,94.34571685,97.87709497,-2.334403272,3.233651002,0.89924773
United States,World Imports,2010-01-01,92.70888548,98.11370358,1.864312518,7.808084128,9.672396645
United States,World Imports,2010-02-01,95.12856304,99.29674663,9.426520699,10.17417023,19.60069093
United States,World Imports,2010-03-01,96.93128578,99.21787709,11.62730501,10.09530069,21.7226057
United States,World Imports,2010-04-01,95.69677264,99.61222478,12.19379836,10.01643115,22.21022952
United States,World Imports,2010-05-01,99.22692459,100.7163983,18.40355743,10.17417023,28.57772766
United States,World Imports,2010-06-01,103.0028506,99.92770292,22.06886549,7.808084128,29.87694961
United States,World Imports,2010-07-01,101.3911489,98.74465988,14.81341927,4.101215905,18.91463517
United States,World Imports,2010-08-01,104.0643339,98.74465988,19.52322881,4.653302662,24.17653147
United States,World Imports,2010-09-01,103.6260098,99.13900756,14.3104218,3.627998686,17.93842048
United States,World Imports,2010-10-01,103.4022349,99.13900756,12.83938398,3.470259612,16.3096436
United States,World Imports,2010-11-01,101.469863,100.2431811,9.551597599,3.785737759,13.33733536
United States,World Imports,2010-12-01,103.3511273,101.8994413,9.005410401,4.022346369,13.02775677
United States,World Imports,2011-01-01,106.8231595,103.319093,14.11427403,5.205389418,19.31966345
United States,World Imports,2011-02-01,102.3805652,104.8964837,7.252002151,5.599737102,12.85173925
United States,World Imports,2011-03-01,103.451941,106.7104831,6.520655168,7.492605981,14.01326115
United States,World Imports,2011-04-01,100.736685,109.8652645,5.039912377,10.25303976,15.29295214
United States,World Imports,2011-05-01,102.9632801,112.7045679,3.736355474,11.98816957,15.72452504
United States,World Imports,2011-06-01,103.6540841,112.8623069,0.651233518,12.93460401,13.58583753
United States,World Imports,2011-07-01,103.7491408,112.1524811,2.357991856,13.40782123,15.76581309
United States,World Imports,2011-08-01,104.0614843,112.3102202,-0.002849603,13.5655603,13.5627107
United States,World Imports,2011-09-01,104.2033103,111.9158725,0.577300492,12.77686494,13.35416543
United States,World Imports,2011-10-01,105.1167913,111.7581334,1.714556353,12.61912586,14.33368222
United States,World Imports,2011-11-01,104.6627198,111.3637857,3.192856809,11.12060467,14.31346148
United States,World Imports,2011-12-01,106.7079466,112.1524811,3.356819303,10.25303976,13.60985907
United States,World Imports,2012-01-01,107.0980356,112.1524811,0.274876079,8.833388104,9.108264183
United States,World Imports,2012-02-01,104.4007948,112.1524811,2.020229575,7.255997371,9.276226946
United States,World Imports,2012-03-01,108.4050676,112.1524811,4.95312662,5.441998028,10.39512465
United States,World Imports,2012-04-01,106.1155018,113.7298718,5.378816821,3.864607295,9.243424116
United States,World Imports,2012-05-01,106.9554181,113.6510023,3.992138016,0.94643444,4.938572456
United States,World Imports,2012-06-01,108.2408834,111.994742,4.586799245,-0.867564903,3.719234342
United States,World Imports,2012-07-01,108.3426713,109.3920473,4.593530466,-2.760433782,1.833096684
United States,World Imports,2012-08-01,106.773086,108.603352,2.711601719,-3.706868222,-0.995266503
United States,World Imports,2012-09-01,106.5802729,109.9441341,2.376962564,-1.971738416,0.405224148
United States,World Imports,2012-10-01,104.6310155,111.0483076,-0.485775783,-0.70982583,-1.195601613
United States,World Imports,2012-11-01,108.9646953,111.3637857,4.301975483,0,4.301975483
United States,World Imports,2012-12-01,107.0054852,110.5750904,0.297538665,-1.577390733,-1.279852068
United States,World Imports,2013-01-01,107.715125,109.9441341,0.617089461,-2.208347026,-1.591257565
United States,World Imports,2013-02-01,108.4016943,110.4962208,4.000899495,-1.656260269,2.344639225
United States,World Imports,2013-03-01,103.5861789,111.4426553,-4.818888647,-0.70982583,-5.528714477
United States,World Imports,2013-04-01,106.70661,111.3637857,0.591108113,-2.366086099,-1.774977986
United States,World Imports,2013-05-01,108.9041278,110.5750904,1.948709688,-3.075911929,-1.127202241
United States,World Imports,2013-06-01,107.0310056,109.9441341,-1.209877779,-2.050607953,-3.260485732
United States,World Imports,2013-07-01,107.5053827,109.4709169,-0.837288608,0.078869537,-0.758419072
United States,World Imports,2013-08-01,107.326986,109.5497864,0.553899928,0.94643444,1.500334368
United States,World Imports,2013-09-01,108.7911317,109.9441341,2.210858777,0,2.210858777
United States,World Imports,2013-10-01,109.3770313,110.2596122,4.74601585,-0.788695366,3.957320484
United States,World Imports,2013-11-01,109.2530901,109.5497864,0.288394841,-1.813999343,-1.525604501
United States,World Imports,2013-12-01,108.4628281,108.603352,1.457342897,-1.971738416,-0.514395519
United States,World Imports,2014-01-01,109.9780587,108.6822215,2.262933621,-1.261912586,1.001021035
United States,World Imports,2014-02-01,109.362196,109.0765692,0.960501773,-1.41965166,-0.459149887
United States,World Imports,2014-03-01,112.3308532,110.2596122,8.744674286,-1.18304305,7.561631236
United States,World Imports,2014-04-01,113.9017817,110.811699,7.195171714,-0.552086756,6.643084958
United States,World Imports,2014-05-01,112.3337743,110.1807427,3.429646509,-0.394347683,3.035298825
United States,World Imports,2014-06-01,110.8561811,110.4962208,3.825175535,0.552086756,4.377262291
United States,World Imports,2014-07-01,111.7532306,110.811699,4.247847981,1.340782123,5.588630104
United States,World Imports,2014-08-01,112.1171049,110.4962208,4.790118896,0.94643444,5.736553335
United States,World Imports,2014-09-01,113.9460192,109.6286559,5.154887531,-0.315478147,4.839409385
United States,World Imports,2014-10-01,115.5905261,108.761091,6.213494742,-1.498521196,4.714973545
United States,World Imports,2014-11-01,115.919071,107.2625698,6.665980924,-2.287216563,4.378764361
United States,World Imports,2014-12-01,120.5783032,105.2908314,12.11547506,-3.312520539,8.802954526
United States,World Imports,2015-01-01,119.9441965,102.6092672,9.966137842,-6.072954321,3.893183521
United States,World Imports,2015-02-01,116.2237894,99.37561617,6.861593413,-9.700953007,-2.839359593
United States,World Imports,2015-03-01,125.6466653,98.98126849,13.3158121,-11.27834374,2.037468362
United States,World Imports,2015-04-01,120.5675074,98.82352941,6.66572571,-11.98816957,-5.322443859
United States,World Imports,2015-05-01,117.7191015,98.66579034,5.385327208,-11.51495235,-6.129625142
United States,World Imports,2015-06-01,119.5817265,99.76996385,8.725545368,-10.72625698,-2.000711615
United States,World Imports,2015-07-01,118.9191053,99.84883339,7.165874613,-10.96286559,-3.79699098
United States,World Imports,2015-08-01,121.7318808,98.90239895,9.614775913,-11.59382189,-1.979045974
United States,World Imports,2015-09-01,121.8208732,97.16726914,7.874854032,-12.46138679,-4.586532757
United States,World Imports,2015-10-01,120.3144511,96.14196517,4.723925042,-12.61912586,-7.89520082
United States,World Imports,2015-11-01,119.4794447,95.82648702,3.560373723,-11.43608281,-7.87570909
United States,World Imports,2015-12-01,120.9203891,95.27440026,0.342085879,-10.01643115,-9.674345275
United States,World Imports,2016-01-01,119.733447,94.09135721,-0.210749555,-8.517909957,-8.728659513
United States,World Imports,2016-02-01,123.5666624,92.90831416,7.34287292,-6.467302005,0.875570915
United States,World Imports,2016-03-01,118.1761636,92.43509694,-7.470501714,-6.546171541,-14.01667325
United States,World Imports,2016-04-01,119.403225,92.82944463,-1.164282382,-5.994084785,-7.158367167
United States,World Imports,2016-05-01,119.3338968,93.46040092,1.614795284,-5.205389418,-3.590594134
United States,World Imports,2016-06-01,121.1092609,94.56457443,1.527534383,-5.205389418,-3.677855035
United States,World Imports,2016-07-01,120.7720679,95.19553073,1.852962596,-4.653302662,-2.800340065
United States,World Imports,2016-08-01,121.6586449,95.27440026,-0.073235858,-3.627998686,-3.701234543
United States,World Imports,2016-09-01,120.7864447,95.03779165,-1.034428502,-2.129477489,-3.163905991
United States,World Imports,2016-10-01,120.4043115,95.11666119,0.0898604,-1.025303976,-0.935443576
United States,World Imports,2016-11-01,122.968343,95.58987841,3.488898264,-0.23660861,3.252289654
United States,World Imports,2016-12-01,123.2715023,95.51100887,2.351113283,0.23660861,2.587721893
United States,World Imports,2017-01-01,125.2436467,95.90535656,5.510199709,1.813999343,7.324199052
United States,World Imports,2017-02-01,123.1713755,96.45744331,-0.395286885,3.549129149,3.153842264
United States,World Imports,2017-03-01,124.1668779,96.77292146,5.990714335,4.337824515,10.32853885
United States,World Imports,2017-04-01,125.4743674,96.61518239,6.071142426,3.785737759,9.856880185
United States,World Imports,2017-05-01,124.6500359,96.851791,5.316139121,3.391390076,8.707529197
United States,World Imports,2017-06-01,125.4115383,96.77292146,4.302277424,2.208347026,6.51062445
United States,World Imports,2017-07-01,124.793112,96.53631285,4.021044107,1.340782123,5.36182623
United States,World Imports,2017-08-01,124.1159688,96.37857378,2.457323916,1.104173513,3.561497429
United States,World Imports,2017-09-01,124.682519,96.93066053,3.896074216,1.892868879,5.788943095
United States,World Imports,2017-10-01,126.1114116,97.7193559,5.707100089,2.602694709,8.309794798
United States,World Imports,2017-11-01,129.1771426,97.87709497,6.208799567,2.287216563,8.49601613
United States,World Imports,2017-12-01,131.7004447,98.82352941,8.428942369,3.312520539,11.74146291
United States,World Imports,2018-01-01,129.6983545,98.98126849,4.454707865,3.075911929,7.530619794
United States,World Imports,2018-02-01,131.8562942,99.76996385,8.684918752,3.312520539,11.99743929
United States,World Imports,2018-03-01,131.6837932,100.0065725,7.516915228,3.233651002,10.75056623
United States,World Imports,2018-04-01,131.2779642,99.76996385,5.803596736,3.154781466,8.958378202
United States,World Imports,2018-05-01,129.597124,100.2431811,4.947088103,3.391390076,8.338478179
United States,World Imports,2018-06-01,130.0517071,101.110746,4.640168811,4.337824515,8.977993327
United States,World Imports,2018-07-01,132.0307033,101.110746,7.237591388,4.574433125,11.81202451
United States,World Imports,2018-08-01,132.2153381,101.0318764,8.099369279,4.653302662,12.75267194
United States,World Imports,2018-09-01,134.2055933,100.6375288,9.523074305,3.706868222,13.22994253
United States,World Imports,2018-10-01,134.1276358,100.7163983,8.016224158,2.997042392,11.01326655
United States,World Imports,2018-11-01,132.8177143,101.1896155,3.640571755,3.312520539,6.953092294
United States,World Imports,2018-12-01,136.5673744,99.53335524,4.866929722,0.70982583,5.576755551
United States,World Imports,2019-01-01,133.5431384,98.11370358,3.844783876,-0.867564903,2.977218973
United States,World Imports,2019-02-01,131.7569021,98.27144266,-0.099392129,-1.498521196,-1.597913325
United States,World Imports,2019-03-01,133.4449548,99.29674663,1.761161624,-0.70982583,1.051335795
United States,World Imports,2019-04-01,130.903858,99.84883339,-0.374106118,0.078869537,-0.295236581
United States,World Imports,2019-05-01,133.9042248,100.0065725,4.307100838,-0.23660861,4.070492228
United States,World Imports,2019-06-01,132.5735817,100.1643115,2.521874597,-0.94643444,1.575440158
United States,World Imports,2019-07-01,132.6571385,99.06013802,0.626435148,-2.050607953,-1.424172805
United States,World Imports,2019-08-01,133.0072232,99.06013802,0.791885061,-1.971738416,-1.179853355
United States,World Imports,2019-09-01,130.366817,98.50805127,-3.838776301,-2.129477489,-5.96825379
United States,World Imports,2019-10-01,129.1195443,98.5869208,-5.008091438,-2.129477489,-7.137568928
United States,World Imports,2019-11-01,127.165502,98.19257312,-5.652212307,-2.997042392,-8.649254699
United States,World Imports,2019-12-01,129.7861085,98.35031219,-6.78126591,-1.18304305,-7.96430896
United States,World Imports,2020-01-01,128.3931848,98.5869208,-5.149953653,0.47321722,-4.676736434
United States,World Imports,2020-02-01,126.5398081,98.74465988,-5.217094016,0.47321722,-4.743876796
United States,World Imports,2020-03-01,126.4321542,98.03483405,-7.012800587,-1.261912586,-8.274713173
United States,World Imports,2020-04-01,113.2039099,95.66874795,-17.69994815,-4.180085442,-21.8800336
United States,World Imports,2020-05-01,111.0719058,93.22379231,-22.83231904,-6.782780151,-29.61509919
United States,World Imports,2020-06-01,114.8360553,93.8547486,-17.73752641,-6.309562931,-24.04708934
United States,World Imports,2020-07-01,126.9894192,95.11666119,-5.667719297,-3.943476832,-9.611196129
United States,World Imports,2020-08-01,129.2965227,96.29970424,-3.71070044,-2.760433782,-6.471134222
United States,World Imports,2020-09-01,129.8221022,97.16726914,-0.544714717,-1.340782123,-1.88549684
United States,World Imports,2020-10-01,133.253986,97.32500822,4.134441678,-1.261912586,2.872529092
United States,World Imports,2020-11-01,136.3101148,97.24613868,9.144612738,-0.94643444,8.198178298
United States,World Imports,2020-12-01,136.6078662,97.32500822,6.821757709,-1.025303976,5.796453733
United States,World Imports,2021-01-01,138.4307649,98.27144266,10.03758015,-0.315478147,9.722102008
United States,World Imports,2021-02-01,135.3942004,99.76996385,8.85439235,1.025303976,9.879696326
United States,World Imports,2021-03-01,142.6276674,100.9530069,16.19551316,2.918172856,19.11368601
United States,World Imports,2021-04-01,139.3251126,102.4515281,26.1212027,6.782780151,32.90398285
United States,World Imports,2021-05-01,138.6647187,103.3979625,27.59281292,10.17417023,37.76698315
United States,World Imports,2021-06-01,139.9931339,104.7387447,25.15707863,10.88399606,36.04107469
United States,World Imports,2021-07-01,138.2096825,105.8429182,11.22026327,10.72625698,21.94652025
United States,World Imports,2021-08-01,139.8367989,106.1583963,10.54027613,9.85869208,20.39896821
United States,World Imports,2021-09-01,140.835599,105.9217877,11.0134968,8.754518567,19.76801537
United States,World Imports,2021-10-01,140.6353617,106.3950049,7.381375668,9.069996714,16.45137238
United States,World Imports,2021-11-01,145.7655298,107.9723957,9.455415069,10.72625698,20.18167205
United States,World Imports,2021-12-01,149.3193813,108.761091,12.71151504,11.43608281,24.14759785
United States,World Imports,2022-01-01,149.4454375,108.3667433,11.01467255,10.09530069,21.10997324
United States,World Imports,2022-02-01,147.941626,110.4962208,12.54742558,10.72625698,23.27368256
United States,World Imports,2022-03-01,159.2551625,112.4679593,16.62749519,11.51495235,28.14244754
United States,World Imports,2022-04-01,151.6178651,115.8593493,12.29275247,13.40782123,25.7005737
United Kingdom,World Imports,2000-02-01,98.31371725,62.76880068,-40.35100147,-40.62916185,-80.98016332
United Kingdom,World Imports,2000-03-01,97.83997366,60.85881643,-42.15316028,-43.87992823,-86.03308852
United Kingdom,World Imports,2000-04-01,100.1069951,60.13802313,-38.10268741,-45.70489504,-83.80758245
United Kingdom,World Imports,2000-05-01,101.0899933,59.52874092,-38.74680556,-46.6296554,-85.37646096
United Kingdom,World Imports,2000-06-01,99.47177268,57.00291613,-41.36382636,-48.91887158,-90.28269794
United Kingdom,World Imports,2000-07-01,103.0823542,59.59973215,-37.55300751,-46.79527278,-84.34828029
United Kingdom,World Imports,2000-08-01,100.6592875,59.01314645,-45.10624236,-48.95924921,-94.06549157
United Kingdom,World Imports,2000-09-01,104.4158926,58.27341673,-44.90348864,-50.4876743,-95.39116294
United Kingdom,World Imports,2000-10-01,102.5830681,55.8221847,-46.86236937,-52.54455865,-99.40692802
United Kingdom,World Imports,2000-11-01,106.7312305,56.32599737,-41.21039555,-54.17022347,-95.38061902
United Kingdom,World Imports,2000-12-01,105.1879893,55.09649732,-54.06717328,-57.37146193,-111.4386352
United Kingdom,World Imports,2001-01-01,104.6684994,58.30238641,-46.94936566,-57.55696292,-104.5063286
United Kingdom,World Imports,2001-02-01,103.8407639,59.50902889,5.527046615,-3.259771796,2.267274819
United Kingdom,World Imports,2001-03-01,103.8827707,58.47303548,6.042797073,-2.385780943,3.65701613
United Kingdom,World Imports,2001-04-01,101.7297466,58.20230553,1.622751527,-1.9357176,-0.312966073
United Kingdom,World Imports,2001-05-01,101.4400138,57.30848758,0.350020487,-2.220253343,-1.870232856
United Kingdom,World Imports,2001-06-01,105.6537436,56.87000966,6.181970931,-0.132906468,6.049064463
United Kingdom,World Imports,2001-07-01,101.1444523,55.37388354,-1.937901869,-4.225848605,-6.163750474
United Kingdom,World Imports,2001-08-01,102.4459502,55.84884501,1.786662724,-3.164301439,-1.377638715
United Kingdom,World Imports,2001-09-01,102.9547864,57.79942801,-1.46110628,-0.473988718,-1.935094997
United Kingdom,World Imports,2001-10-01,103.0199654,57.52805515,0.436897355,1.705870456,2.142767811
United Kingdom,World Imports,2001-11-01,101.879747,57.32770828,-4.851483434,1.00171091,-3.849772523
United Kingdom,World Imports,2001-12-01,101.2359559,56.28542798,-3.952033386,1.188930661,-2.763102725
United Kingdom,World Imports,2002-01-01,100.1547042,56.48005923,-4.513795239,-1.82232718,-6.336122419
United Kingdom,World Imports,2002-02-01,101.7027537,57.53080372,-2.138010138,-1.978225164,-4.116235302
United Kingdom,World Imports,2002-03-01,103.5045516,56.74813325,-0.378219115,-1.724902235,-2.10312135
United Kingdom,World Imports,2002-04-01,103.6177669,56.76389627,1.88802029,-1.438409266,0.449611024
United Kingdom,World Imports,2002-05-01,103.7085876,57.79003958,2.268573853,0.481552007,2.75012586
United Kingdom,World Imports,2002-06-01,103.5162026,58.88435126,-2.137541062,2.014341602,-0.12319946
United Kingdom,World Imports,2002-07-01,103.890116,60.19015009,2.745663663,4.816266544,7.561930207
United Kingdom,World Imports,2002-08-01,103.0049854,62.62875421,0.559035167,6.779909203,7.338944369
United Kingdom,World Imports,2002-09-01,101.3455558,61.59931297,-1.609230523,3.799884962,2.190654439
United Kingdom,World Imports,2002-10-01,102.5667144,62.11637688,-0.453251007,4.588321726,4.135070719
United Kingdom,World Imports,2002-11-01,103.393152,62.31038917,1.513404968,4.982680895,6.496085863
United Kingdom,World Imports,2002-12-01,99.43484626,62.73596321,-1.801109626,6.450535225,4.649425599
United Kingdom,World Imports,2003-01-01,100.6354823,63.91434412,0.480778093,7.434284891,7.915062983
United Kingdom,World Imports,2003-02-01,99.98521717,66.42664878,-1.717536557,8.895845055,7.178308497
United Kingdom,World Imports,2003-03-01,98.98940831,66.87084508,-4.515143309,10.12271184,5.607568528
United Kingdom,World Imports,2003-04-01,98.35608765,66.57841239,-5.261679228,9.814516123,4.552836896
United Kingdom,World Imports,2003-05-01,99.20542251,65.67042008,-4.503165134,7.880380501,3.377215367
United Kingdom,World Imports,2003-06-01,98.21914984,67.93318797,-5.297052712,9.048836708,3.751783997
United Kingdom,World Imports,2003-07-01,99.6531476,69.42751842,-4.236968362,9.237368337,5.000399975
United Kingdom,World Imports,2003-08-01,97.92547006,67.54703177,-5.079515302,4.918277559,-0.161237743
United Kingdom,World Imports,2003-09-01,99.05217409,66.58585101,-2.293381738,4.986538037,2.693156298
United Kingdom,World Imports,2003-10-01,101.0777687,68.05796692,-1.488945764,5.941590037,4.452644273
United Kingdom,World Imports,2003-11-01,102.5814091,70.38376448,-0.811742932,8.073375301,7.261632369
United Kingdom,World Imports,2003-12-01,102.7213699,70.35872294,3.286523685,7.622759727,10.90928341
United Kingdom,World Imports,2004-01-01,101.8757535,73.68374631,1.240271263,9.769402195,11.00967346
United Kingdom,World Imports,2004-02-01,101.711048,76.70533125,1.725830804,10.27868247,12.00451328
United Kingdom,World Imports,2004-03-01,102.1702527,77.38137515,3.180844393,10.51053007,13.69137446
United Kingdom,World Imports,2004-04-01,102.925405,75.06173276,4.569317382,8.483320367,13.05263775
United Kingdom,World Imports,2004-05-01,103.1533862,74.35112531,3.947963654,8.680705228,12.62866888
United Kingdom,World Imports,2004-06-01,102.7033634,74.95374103,4.484213519,7.020553059,11.50476658
United Kingdom,World Imports,2004-07-01,104.7185604,76.48315524,5.065412837,7.05563682,12.12104966
United Kingdom,World Imports,2004-08-01,103.6396012,76.44798271,5.714131111,8.900950935,14.61508205
